Price,Close,High,Low,Open,Volume,RSI,SMA20,SMA50,MACD,Signal_Line,Signal,Position,Return,Strategy_Return,Cumulative_Market_Return,Cumulative_Strategy_Return
2025-08-14,1373.800048828125,1380.699951171875,1370.0999755859375,1377.300048828125,7126128.0,46.05718930458634,1395.2767272949218,1441.9387744140624,-21.24290773845973,-20.615448822365185,-1,-1,-0.0023962869917331098,0.0023962869917331098,1.0646753546041916,0.9618264835031818
2025-08-18,1381.699951171875,1394.9000244140625,1377.0,1390.0,11785109.0,49.88165671478433,1390.8553039550782,1440.8176196289062,-20.032269714446784,-20.498813000781507,-1,-1,0.005750401851047249,-0.005750401851047249,1.0707976657340719,0.9562955947120588
2025-08-19,1420.0999755859375,1421.0,1389.0999755859375,1390.0,14384719.0,52.54603341839782,1390.714453125,1440.3588842773438,-15.792226355315506,-19.557495671688308,-1,-1,0.027791869270527236,-0.027791869270527236,1.1005571344753389,0.9297183525598401
2025-08-20,1413.0,1424.9000244140625,1410.0,1413.0,8725641.0,52.50647031708328,1391.005456542969,1439.9633325195311,-12.85666648985648,-18.217329835321944,-1,-1,-0.0049996308062804085,0.0049996308062804085,1.0950547551217442,0.9343666010764625
2025-08-21,1424.800048828125,1431.9000244140625,1420.300048828125,1425.0,11021323.0,62.40676471875816,1391.2988159179688,1439.5966088867187,-9.468897270061234,-16.4676433222698,-1,-1,0.00835106074177272,-0.00835106074177272,1.104199623897333,0.9265636488357892
2025-08-22,1409.199951171875,1423.4000244140625,1407.9000244140625,1420.0,5818868.0,56.0526840585572,1391.8928527832031,1439.0633032226565,-7.951206699836348,-14.764355997783111,-1,-1,-0.010948973274587437,0.010948973274587437,1.0921097717254717,0.9367085694640966
2025-08-25,1412.5999755859375,1419.5,1405.699951171875,1414.699951171875,5979407.0,52.104839036768965,1393.214666748047,1438.8709057617189,-6.400293830306737,-13.091543564287836,-1,-1,0.0024127338432242684,-0.0024127338432242684,1.0947447419322298,0.9344485409973124
2025-08-26,1384.9000244140625,1410.0,1381.5999755859375,1408.0,12145259.0,49.622764720630165,1393.3556640625,1437.9272973632812,-7.321936047886766,-11.937622061007623,-1,-1,-0.01960919697764063,0.01960919697764063,1.0732776766474443,0.9527723265031977
2025-08-28,1385.9000244140625,1392.199951171875,1366.5,1389.9000244140625,13161813.0,49.593926360549055,1392.0775268554687,1437.135166015625,-7.880807459974903,-11.12625914080108,-1,-1,0.0007220737832127622,-0.0007220737832127622,1.074052662319859,0.9520843545848591
2025-08-29,1357.199951171875,1403.5,1350.0,1381.0999755859375,18758842.0,43.07946367545866,1389.7129943847656,1435.7909448242187,-10.518324437939782,-11.00467220022882,-1,-1,-0.02070861731481788,0.02070861731481788,1.0518105167599157,0.9718007051353823
2025-09-01,1353.9000244140625,1363.199951171875,1340.5999755859375,1356.0,11232238.0,47.57618431003014,1388.17451171875,1434.3169775390625,-12.728130194085908,-11.34936379900024,-1,-1,-0.002431422691227758,0.002431422691227758,1.0492531208025937,0.9741635634211997
2025-09-02,1366.5,1384.5,1354.5,1354.800048828125,11517006.0,45.79728573422821,1387.0917236328123,1432.43962890625,-13.309283315902348,-11.74134770238066,-1,-1,0.009306429838784158,-0.009306429838784158,1.0590179213544684,0.9650975785667203
2025-09-03,1372.5999755859375,1376.5,1360.5,1369.699951171875,7847563.0,49.31727974565296,1385.427471923828,1430.8715307617188,-13.126322229946936,-12.018342607893915,-1,-1,0.004463941153265649,-0.004463941153265649,1.0637453150356484,0.9607894397688392
2025-09-04,1359.300048828125,1374.0,1357.0999755859375,1371.800048828125,13223177.0,45.061058923707336,1384.0842895507812,1429.1569580078126,-13.894351750349188,-12.393544436384971,-1,-1,-0.009689586911244885,0.009689586911244885,1.0534380623541808,0.9700990925488856
2025-09-05,1375.0,1381.0,1359.300048828125,1363.0,5777575.0,50.31151404063183,1383.4713134765625,1427.4276953125,-13.085326332391103,-12.531900815586198,-1,-1,0.011550026195769059,-0.011550026195769059,1.0656052995699918,0.9588944226174542
2025-09-08,1378.5,1386.0,1372.4000244140625,1380.0,6986720.0,49.1498533469457,1383.202667236328,1425.2106616210938,-12.023151701997904,-12.43015099286854,-1,-1,0.0025454545454546285,-0.0025454545454546285,1.0683177494234428,0.9564536004507915
2025-09-09,1376.199951171875,1381.199951171875,1368.699951171875,1376.5999755859375,9754452.0,35.56869445739697,1383.8947204589845,1422.5472265625,-11.237427306047492,-12.19160625550433,-1,-1,-0.0016685156533369216,0.0016685156533369216,1.066535244535792,0.9580494582548341
2025-09-10,1377.0,1388.5,1374.0999755859375,1383.9000244140625,7790815.0,37.65432512219586,1383.7104370117188,1420.1946142578124,-10.429947860754057,-11.839274576554278,-1,-1,0.0005813463570054633,-0.0005813463570054633,1.0671552709148209,0.9574924996924467
2025-09-11,1383.300048828125,1385.5,1375.0,1376.0,9766072.0,35.21026886781782,1384.1299987792968,1417.4142138671875,-9.175879467345794,-11.30659555471258,-1,-1,0.0045751988584785686,-0.0045751988584785686,1.0720377184921297,0.9531117811008519
2025-09-12,1395.0,1396.300048828125,1380.5,1383.300048828125,7403368.0,44.7947355797628,1385.025,1415.0590478515626,-7.155449385097654,-10.476366320789596,-1,-1,0.008457999536533478,-0.008457999536533478,1.0811050130182824,0.9450503620980363
2025-09-15,1399.300048828125,1400.800048828125,1388.5999755859375,1393.0,5396697.0,45.156615494313904,1386.3,1412.8098046875,-5.147923922573,-9.410677841146278,-1,-1,0.0030824722782258895,-0.0030824722782258895,1.0844374892507622,0.9421372705553417
2025-09-16,1405.300048828125,1408.0,1398.199951171875,1404.699951171875,8686961.0,58.82354183496217,1387.4800048828124,1410.491315917969,-3.037778059653874,-8.136097884847796,-1,-1,0.004287858065198158,-0.004287858065198158,1.0890874032852493,0.9380975196612672
2025-09-17,1413.800048828125,1416.199951171875,1406.9000244140625,1407.0,7519417.0,61.33226236693491,1387.165008544922,1408.0599584960937,-0.671848645006321,-6.643248036879502,-1,-1,0.006048530352708692,-0.006048530352708692,1.0956747815007728,0.9324234083397953
2025-09-18,1415.0,1422.0,1410.699951171875,1420.4000244140625,9332642.0,80.23019738135795,1387.2650085449218,1405.7302905273436,1.2851787522033646,-5.057562679062928,-1,-1,0.0008487417813216602,-0.0008487417813216602,1.096604726466573,0.9316320216352549
2025-09-19,1407.4000244140625,1417.0,1403.5999755859375,1414.9000244140625,13461373.0,76.77680295217381,1386.3950073242188,1403.6191430664062,2.19755055510268,-3.606540032229807,-1,-1,-0.005371007481227874,0.005371007481227874,1.0907148542767713,0.9366358241932093
2025-09-22,1390.5999755859375,1410.699951171875,1388.0,1403.9000244140625,7757970.0,61.57539924975404,1385.4650085449218,1401.2078515625,1.5471536217391986,-2.575801301436006,-1,-1,-0.011936939417859782,0.011936939417859782,1.0776950571391097,0.947816389283201
2025-09-23,1389.800048828125,1395.0,1376.800048828125,1391.0,14014702.0,58.70449695997747,1384.3250122070312,1399.2188110351562,0.9561401733612912,-1.869413006476547,-1,-1,-0.0005752385818038608,0.0005752385818038608,1.077075125362824,0.9483616098387827
